index; ranking; fitness; active_element_count; length; angle_xy; angle_xz; ground_plane_element_count; length; angle_xy; angle_xz; 
15; 97; 1815; 4; 0.108196; 2.054881; 0.589868; 0.224758; 1.046970; 0.119341; 0.123293; 3.623482; 2.236939; 0.158030; 4.053936; 0.585150; 4; 4.576075; 0.000000; 4.109433; 4.576075; 1.570796; 4.109433; 4.576075; 3.141593; 4.109433; 4.576075; 4.712389; 4.109433; 
16; 188; 1813; 4; 0.176685; 2.009404; 2.195439; 0.188077; 1.439859; 0.105904; 0.108363; 0.696944; 1.880337; 0.178418; 2.991154; 0.572891; 4; 10.642626; 0.000000; 3.280609; 10.642626; 1.570796; 3.280609; 10.642626; 3.141593; 3.280609; 10.642626; 4.712389; 3.280609; 
17; 82; 1799; 4; 0.135996; 1.103818; 1.399751; 0.231654; 0.621164; 0.162195; 0.041142; 3.477567; 1.904909; 0.177178; 2.316988; 0.357358; 4; 13.920758; 0.000000; 3.728561; 13.920758; 1.570796; 3.728561; 13.920758; 3.141593; 3.728561; 13.920758; 4.712389; 3.728561; 
18; 204; 1793; 4; 0.047510; 0.620901; 0.484799; 0.231448; 0.649121; 0.234823; 0.027297; 4.900135; 0.446584; 0.171026; 5.356685; 0.587599; 4; 6.053398; 0.000000; 4.386961; 6.053398; 1.570796; 4.386961; 6.053398; 3.141593; 4.386961; 6.053398; 4.712389; 4.386961; 
19; 208; 1735; 4; 0.111295; 11.420705; 1.611991; 0.222758; 0.761542; 0.133279; 0.051805; 6.723217; 1.068144; 0.104628; 2.605120; 0.419510; 4; 6.052673; 0.000000; 3.596400; 6.052673; 1.570796; 3.596400; 6.052673; 3.141593; 3.596400; 6.052673; 4.712389; 3.596400; 
20; 13; 1731; 4; 0.165894; 1.703366; 0.503167; 0.125117; 1.078187; 0.130704; 0.030032; 1.640152; 1.560656; 0.221325; 2.379181; 1.145289; 4; 11.695168; 0.000000; 4.019916; 11.695168; 1.570796; 4.019916; 11.695168; 3.141593; 4.019916; 11.695168; 4.712389; 4.019916; 
21; 60; 1725; 4; 0.048674; 1.801066; 0.313044; 0.221014; 0.956975; 0.082262; 0.074408; 4.440780; 1.049172; 0.265837; 2.917030; 1.117274; 4; 6.626145; 0.000000; 3.259648; 6.626145; 1.570796; 3.259648; 6.626145; 3.141593; 3.259648; 6.626145; 4.712389; 3.259648; 
22; 49; 1716; 4; 0.093240; 0.542457; 0.713071; 0.168968; 1.072168; 0.112201; 0.117772; 3.037423; 1.577029; 0.126153; 4.754786; 0.399121; 4; 7.071117; 0.000000; 3.673873; 7.071117; 1.570796; 3.673873; 7.071117; 3.141593; 3.673873; 7.071117; 4.712389; 3.673873; 
23; 129; 1662; 4; 0.106991; 1.959729; 0.723851; 0.191814; 1.064723; 0.043727; 0.072917; 2.709143; 1.174720; 0.114712; 2.049606; 0.329232; 4; 3.705987; 0.000000; 5.366495; 3.705987; 1.570796; 5.366495; 3.705987; 3.141593; 5.366495; 3.705987; 4.712389; 5.366495; 
24; 153; 1638; 4; 0.106679; 1.037343; 2.143482; 0.221041; 0.564427; 0.071923; 0.079243; 3.506129; 2.444354; 0.141814; 2.828926; 0.435060; 4; 14.413131; 0.000000; 3.291776; 14.413131; 1.570796; 3.291776; 14.413131; 3.141593; 3.291776; 14.413131; 4.712389; 3.291776; 
25; 100; 1606; 4; 0.119457; 8.793108; 1.325250; 0.177653; 0.790945; 0.127407; 0.074786; 4.018159; 1.239760; 0.140136; 2.737684; 0.431505; 4; 6.136419; 0.000000; 4.343220; 6.136419; 1.570796; 4.343220; 6.136419; 3.141593; 4.343220; 6.136419; 4.712389; 4.343220; 
26; 255; 1595; 4; 0.036668; 1.916355; 0.525536; 0.168196; 1.351655; 0.123150; 0.023898; 2.817777; 1.246592; 0.215627; 3.453203; 0.275736; 4; 9.647658; 0.000000; 5.024743; 9.647658; 1.570796; 5.024743; 9.647658; 3.141593; 5.024743; 9.647658; 4.712389; 5.024743; 
27; 151; 1591; 4; 0.107039; 0.556570; 1.091932; 0.178376; 0.540423; 0.107053; 0.019339; 2.242466; 1.535237; 0.290846; 1.462572; 0.589291; 4; 5.551741; 0.000000; 3.122903; 5.551741; 1.570796; 3.122903; 5.551741; 3.141593; 3.122903; 5.551741; 4.712389; 3.122903; 
28; 81; 1584; 4; 0.055689; 2.643391; 1.819728; 0.213586; 2.361327; 0.097474; 0.096949; 3.255553; 1.019860; 0.204831; 1.863334; 0.367611; 4; 7.986611; 0.000000; 3.687913; 7.986611; 1.570796; 3.687913; 7.986611; 3.141593; 3.687913; 7.986611; 4.712389; 3.687913; 
29; 103; 1572; 4; 0.048171; 2.761483; 0.597943; 0.281712; 0.552101; 0.065325; 0.030183; 2.849971; 2.318270; 0.125443; 1.137432; 0.628766; 4; 6.076795; 0.000000; 3.967204; 6.076795; 1.570796; 3.967204; 6.076795; 3.141593; 3.967204; 6.076795; 4.712389; 3.967204; 
30; 172; 1566; 4; 0.052440; 1.602360; 2.603947; 0.337432; 0.384668; 0.065664; 0.033229; 3.504226; 2.457634; 0.150812; 2.414875; 0.473088; 4; 11.463560; 0.000000; 3.211150; 11.463560; 1.570796; 3.211150; 11.463560; 3.141593; 3.211150; 11.463560; 4.712389; 3.211150; 
31; 236; 1548; 4; 0.172092; 2.126510; 1.475460; 0.205401; 0.939476; 0.127501; 0.023258; 4.876052; 2.852766; 0.316017; 2.689675; 0.701926; 4; 12.757503; 0.000000; 3.786268; 12.757503; 1.570796; 3.786268; 12.757503; 3.141593; 3.786268; 12.757503; 4.712389; 3.786268; 
32; 43; 1541; 4; 0.172951; 1.262185; 2.235575; 0.167853; 0.431626; 0.072047; 0.126872; 3.208558; 1.481888; 0.115276; 1.217204; 0.355860; 4; 4.614967; 0.000000; 3.496728; 4.614967; 1.570796; 3.496728; 4.614967; 3.141593; 3.496728; 4.614967; 4.712389; 3.496728; 
33; 133; 1527; 4; 0.140708; 1.494403; 1.453628; 0.092946; 1.333324; 0.170481; 0.069933; 2.566608; 2.128231; 0.101490; 1.703523; 0.386790; 4; 6.166022; 0.000000; 4.348588; 6.166022; 1.570796; 4.348588; 6.166022; 3.141593; 4.348588; 6.166022; 4.712389; 4.348588; 
34; 10; 1523; 4; 0.075934; 4.398534; 1.500506; 0.133590; 0.925681; 0.165116; 0.082880; 2.948643; 1.798352; 0.144388; 1.428140; 0.335677; 4; 5.964721; 0.000000; 4.046187; 5.964721; 1.570796; 4.046187; 5.964721; 3.141593; 4.046187; 5.964721; 4.712389; 4.046187; 
35; 173; 1501; 4; 0.139313; 0.533107; 1.206303; 0.072826; 1.199655; 0.235864; 0.093304; 4.002763; 2.301419; 0.281338; 3.765838; 0.293725; 4; 7.688610; 0.000000; 3.715248; 7.688610; 1.570796; 3.715248; 7.688610; 3.141593; 3.715248; 7.688610; 4.712389; 3.715248; 
36; 203; 1477; 4; 0.117163; 1.261797; 0.790179; 0.193636; 1.483284; 0.104058; 0.035553; 5.106515; 2.458804; 0.172760; 2.851207; 1.089951; 4; 14.632020; 0.000000; 3.981605; 14.632020; 1.570796; 3.981605; 14.632020; 3.141593; 3.981605; 14.632020; 4.712389; 3.981605; 
37; 215; 1458; 4; 0.127435; 1.616894; 0.686732; 0.066754; 0.884922; 0.078200; 0.031333; 2.185056; 2.937102; 0.418948; 4.718937; 0.801880; 4; 4.519585; 0.000000; 3.672536; 4.519585; 1.570796; 3.672536; 4.519585; 3.141593; 3.672536; 4.519585; 4.712389; 3.672536; 
38; 66; 1458; 4; 0.090026; 1.803298; 1.117990; 0.148843; 1.139473; 0.140746; 0.030660; 4.603055; 3.361916; 0.252315; 1.574418; 0.694340; 4; 10.925944; 0.000000; 2.993902; 10.925944; 1.570796; 2.993902; 10.925944; 3.141593; 2.993902; 10.925944; 4.712389; 2.993902; 
39; 224; 1446; 4; 0.071126; 0.755511; 0.525224; 0.279629; 0.589877; 0.234585; 0.031029; 5.772658; 0.593819; 0.294492; 2.656934; 0.538377; 4; 3.458356; 0.000000; 4.312149; 3.458356; 1.570796; 4.312149; 3.458356; 3.141593; 4.312149; 3.458356; 4.712389; 4.312149; 
40; 199; 1433; 4; 0.182152; 1.519026; 1.656298; 0.179552; 0.709489; 0.139735; 0.027885; 3.777445; 1.957539; 0.122685; 1.125311; 0.324095; 4; 4.574002; 0.000000; 3.908170; 4.574002; 1.570796; 3.908170; 4.574002; 3.141593; 3.908170; 4.574002; 4.712389; 3.908170; 
41; 54; 1395; 4; 0.155131; 2.543296; 1.288664; 0.215423; 0.942891; 0.149355; 0.030080; 4.781133; 2.321152; 0.254191; 3.408567; 0.659664; 4; 3.427556; 0.000000; 3.338751; 3.427556; 1.570796; 3.338751; 3.427556; 3.141593; 3.338751; 3.427556; 4.712389; 3.338751; 
42; 4; 1390; 4; 0.065967; 5.169293; 0.550921; 0.260203; 0.745774; 0.101841; 0.036574; 8.270950; 1.186912; 0.271822; 3.297578; 0.295946; 4; 3.680381; 0.000000; 3.583495; 3.680381; 1.570796; 3.583495; 3.680381; 3.141593; 3.583495; 3.680381; 4.712389; 3.583495; 
43; 37; 1388; 4; 0.070331; 0.562532; 1.455163; 0.162414; 1.220328; 0.144316; 0.035209; 4.763414; 2.604109; 0.204209; 5.792167; 0.508706; 4; 4.976219; 0.000000; 3.837357; 4.976219; 1.570796; 3.837357; 4.976219; 3.141593; 3.837357; 4.976219; 4.712389; 3.837357; 
44; 183; 1382; 4; 0.121860; 2.377870; 0.476305; 0.187447; 0.822968; 0.084909; 0.031581; 8.809717; 1.620382; 0.288401; 1.922948; 0.676815; 4; 3.585862; 0.000000; 3.164915; 3.585862; 1.570796; 3.164915; 3.585862; 3.141593; 3.164915; 3.585862; 4.712389; 3.164915; 
45; 177; 1380; 4; 0.122161; 6.283293; 0.720387; 0.212491; 1.128859; 2.108350; 0.083250; 3.722359; 0.787976; 0.205491; 2.691929; 0.784055; 4; 10.524395; 0.000000; 3.061494; 10.524395; 1.570796; 3.061494; 10.524395; 3.141593; 3.061494; 10.524395; 4.712389; 3.061494; 
46; 159; 1380; 4; 0.158412; 5.560535; 0.328219; 0.112882; 1.012444; 0.082944; 0.106186; 3.581174; 0.903641; 0.294388; 3.739051; 1.045217; 4; 7.560465; 0.000000; 3.373899; 7.560465; 1.570796; 3.373899; 7.560465; 3.141593; 3.373899; 7.560465; 4.712389; 3.373899; 
47; 150; 1365; 4; 0.108710; 1.305443; 0.933705; 0.265624; 0.970413; 1.829452; 0.043269; 1.019513; 0.827104; 0.124080; 2.606566; 0.703507; 4; 4.828303; 0.000000; 3.555150; 4.828303; 1.570796; 3.555150; 4.828303; 3.141593; 3.555150; 4.828303; 4.712389; 3.555150; 
48; 55; 1363; 4; 0.121290; 9.511522; 0.259931; 0.159252; 0.593354; 0.086991; 0.082488; 4.187956; 1.125058; 0.112656; 3.875335; 1.125866; 4; 6.021959; 0.000000; 3.926039; 6.021959; 1.570796; 3.926039; 6.021959; 3.141593; 3.926039; 6.021959; 4.712389; 3.926039; 
49; 135; 1343; 4; 0.086749; 2.321081; 0.601615; 0.178528; 0.503313; 0.084398; 0.036314; 1.792292; 1.426436; 0.133269; 1.436614; 0.586336; 4; 2.760307; 0.000000; 4.366722; 2.760307; 1.570796; 4.366722; 2.760307; 3.141593; 4.366722; 2.760307; 4.712389; 4.366722; 
50; 18; 1338; 4; 0.206569; 3.020963; 0.528059; 0.150184; 1.005210; 0.086764; 0.061844; 10.748420; 0.862967; 0.159313; 5.586322; 0.492517; 4; 4.499325; 0.000000; 5.354151; 4.499325; 1.570796; 5.354151; 4.499325; 3.141593; 5.354151; 4.499325; 4.712389; 5.354151; 
51; 176; 1337; 4; 0.069529; 2.713566; 1.750784; 0.262964; 0.351845; 0.085441; 0.031667; 3.613824; 1.651256; 0.103082; 2.298924; 0.383617; 4; 5.315091; 0.000000; 4.361429; 5.315091; 1.570796; 4.361429; 5.315091; 3.141593; 4.361429; 5.315091; 4.712389; 4.361429; 
52; 47; 1330; 4; 0.179000; 1.737135; 1.491697; 0.265071; 1.440440; 0.136097; 0.024446; 1.466347; 1.734774; 0.199763; 2.333070; 0.503108; 4; 3.387286; 0.000000; 3.744911; 3.387286; 1.570796; 3.744911; 3.387286; 3.141593; 3.744911; 3.387286; 4.712389; 3.744911; 
53; 91; 1317; 4; 0.216930; 5.215608; 1.004087; 0.101790; 1.089530; 0.179094; 0.050955; 4.411165; 2.335645; 0.098242; 4.148743; 0.601864; 4; 2.668796; 0.000000; 3.923363; 2.668796; 1.570796; 3.923363; 2.668796; 3.141593; 3.923363; 2.668796; 4.712389; 3.923363; 
54; 107; 1308; 4; 0.119301; 0.530420; 0.551761; 0.288278; 0.683666; 1.430085; 0.036535; 4.707149; 0.799866; 0.129002; 3.580010; 1.151068; 4; 6.926019; 0.000000; 2.741384; 6.926019; 1.570796; 2.741384; 6.926019; 3.141593; 2.741384; 6.926019; 4.712389; 2.741384; 
55; 136; 1300; 4; 0.052410; 2.102580; 0.673026; 0.231174; 2.499092; 0.068677; 0.075348; 4.916636; 0.956890; 0.180262; 3.779136; 0.424739; 4; 6.476333; 0.000000; 3.960652; 6.476333; 1.570796; 3.960652; 6.476333; 3.141593; 3.960652; 6.476333; 4.712389; 3.960652; 
56; 248; 1271; 4; 0.057778; 0.857109; 1.391803; 0.202352; 0.402388; 0.162402; 0.036880; 4.294584; 2.512875; 0.205842; 2.698294; 0.770209; 4; 12.948475; 0.000000; 3.504031; 12.948475; 1.570796; 3.504031; 12.948475; 3.141593; 3.504031; 12.948475; 4.712389; 3.504031; 
57; 205; 1270; 4; 0.044104; 0.723396; 1.069094; 0.352721; 1.086642; 0.112775; 0.073399; 4.933415; 3.348036; 0.184583; 2.712187; 0.914115; 4; 11.894009; 0.000000; 3.127972; 11.894009; 1.570796; 3.127972; 11.894009; 3.141593; 3.127972; 11.894009; 4.712389; 3.127972; 
58; 207; 1261; 4; 0.142417; 7.517345; 0.428152; 0.233534; 0.306698; 0.127886; 0.028683; 3.132851; 1.897243; 0.077438; 3.016820; 0.445198; 4; 2.591990; 0.000000; 4.082781; 2.591990; 1.570796; 4.082781; 2.591990; 3.141593; 4.082781; 2.591990; 4.712389; 4.082781; 
59; 121; 1254; 4; 0.068480; 6.859474; 1.823092; 0.267049; 1.030985; 0.118150; 0.033796; 2.953222; 2.201002; 0.120922; 1.354162; 0.334064; 4; 5.176717; 0.000000; 3.053275; 5.176717; 1.570796; 3.053275; 5.176717; 3.141593; 3.053275; 5.176717; 4.712389; 3.053275; 
60; 152; 1252; 4; 0.128611; 0.355220; 1.432807; 0.299473; 0.287388; 0.106043; 0.031768; 3.098361; 1.501125; 0.112752; 2.419182; 0.415670; 4; 7.493824; 0.000000; 4.015232; 7.493824; 1.570796; 4.015232; 7.493824; 3.141593; 4.015232; 7.493824; 4.712389; 4.015232; 
61; 253; 1243; 4; 0.085060; 0.533333; 0.998664; 0.201801; 0.997259; 0.096426; 0.038363; 4.388357; 2.557342; 0.229688; 2.257385; 0.906516; 4; 12.395964; 0.000000; 3.325042; 12.395964; 1.570796; 3.325042; 12.395964; 3.141593; 3.325042; 12.395964; 4.712389; 3.325042; 
62; 147; 1241; 4; 0.200196; 2.379435; 0.974246; 0.145861; 1.115724; 0.095185; 0.053317; 6.941144; 3.053754; 0.302342; 2.173656; 0.702746; 4; 9.832051; 0.000000; 3.672007; 9.832051; 1.570796; 3.672007; 9.832051; 3.141593; 3.672007; 9.832051; 4.712389; 3.672007; 
63; 162; 1240; 4; 0.148332; 0.600552; 0.355446; 0.153037; 1.264309; 0.074899; 0.087226; 4.569834; 0.725584; 0.178435; 3.837773; 0.939988; 4; 3.001626; 0.000000; 2.831727; 3.001626; 1.570796; 2.831727; 3.001626; 3.141593; 2.831727; 3.001626; 4.712389; 2.831727; 
64; 137; 1230; 4; 0.165382; 2.249583; 0.997861; 0.210494; 0.959207; 0.119425; 0.084421; 6.835627; 2.308703; 0.183637; 2.630075; 1.037307; 4; 2.548932; 0.000000; 4.340016; 2.548932; 1.570796; 4.340016; 2.548932; 3.141593; 4.340016; 2.548932; 4.712389; 4.340016; 
65; 161; 1222; 4; 0.160024; 5.585781; 1.240180; 0.164161; 0.454186; 0.117358; 0.084503; 7.651723; 3.050054; 0.270831; 2.424744; 0.854914; 4; 7.386629; 0.000000; 2.624087; 7.386629; 1.570796; 2.624087; 7.386629; 3.141593; 2.624087; 7.386629; 4.712389; 2.624087; 
66; 223; 1216; 4; 0.095632; 2.388602; 0.906419; 0.310585; 0.493520; 0.111794; 0.041114; 0.851604; 2.529635; 0.254482; 1.163779; 0.545196; 4; 5.476993; 0.000000; 3.585555; 5.476993; 1.570796; 3.585555; 5.476993; 3.141593; 3.585555; 5.476993; 4.712389; 3.585555; 
67; 8; 1212; 4; 0.145834; 0.551230; 1.284443; 0.208562; 0.666376; 0.144306; 0.096246; 6.023433; 2.778914; 0.214390; 4.367199; 0.563376; 4; 5.775365; 0.000000; 3.979171; 5.775365; 1.570796; 3.979171; 5.775365; 3.141593; 3.979171; 5.775365; 4.712389; 3.979171; 
68; 192; 1205; 4; 0.093799; 0.592961; 1.109420; 0.161513; 0.963344; 0.148691; 0.054564; 5.289637; 2.649604; 0.232225; 2.425713; 0.891795; 4; 3.910942; 0.000000; 2.851266; 3.910942; 1.570796; 2.851266; 3.910942; 3.141593; 2.851266; 3.910942; 4.712389; 2.851266; 
69; 44; 1193; 4; 0.147964; 1.915320; 0.740600; 0.172400; 0.667001; 0.058156; 0.085322; 4.524449; 2.755849; 0.271737; 2.824538; 0.686384; 4; 9.697636; 0.000000; 3.248540; 9.697636; 1.570796; 3.248540; 9.697636; 3.141593; 3.248540; 9.697636; 4.712389; 3.248540; 
70; 249; 1186; 4; 0.137304; 6.133330; 0.508661; 0.228519; 0.398589; 0.121361; 0.109936; 6.178493; 1.774876; 0.246330; 1.667163; 0.476343; 4; 4.432403; 0.000000; 3.586219; 4.432403; 1.570796; 3.586219; 4.432403; 3.141593; 3.586219; 4.432403; 4.712389; 3.586219; 
71; 68; 1185; 4; 0.047080; 1.633247; 1.893662; 0.217805; 0.440477; 0.068045; 0.015501; 8.277809; 1.266935; 0.178232; 3.975829; 0.465643; 4; 9.299546; 0.000000; 3.175778; 9.299546; 1.570796; 3.175778; 9.299546; 3.141593; 3.175778; 9.299546; 4.712389; 3.175778; 
72; 201; 1185; 4; 0.090184; 1.274676; 0.688353; 0.059219; 1.095983; 0.071567; 0.066843; 3.840624; 2.226023; 0.294781; 4.162917; 0.883714; 4; 5.502858; 0.000000; 4.062690; 5.502858; 1.570796; 4.062690; 5.502858; 3.141593; 4.062690; 5.502858; 4.712389; 4.062690; 
73; 59; 1176; 4; 0.172756; 0.618500; 0.613911; 0.213942; 1.537677; 0.102585; 0.069593; 3.978949; 1.385621; 0.172861; 3.126353; 0.812429; 4; 4.526399; 0.000000; 3.517322; 4.526399; 1.570796; 3.517322; 4.526399; 3.141593; 3.517322; 4.526399; 4.712389; 3.517322; 
74; 75; 1170; 4; 0.110756; 5.124783; 1.746636; 0.252360; 0.611689; 0.193393; 0.080456; 3.645695; 1.855627; 0.268525; 2.929874; 0.531737; 4; 10.466506; 0.000000; 3.199115; 10.466506; 1.570796; 3.199115; 10.466506; 3.141593; 3.199115; 10.466506; 4.712389; 3.199115; 
75; 15; 1165; 4; 0.197980; 5.168557; 1.423812; 0.099303; 0.925815; 0.119386; 0.069085; 5.222109; 2.311691; 0.184663; 2.938758; 0.749156; 4; 10.325443; 0.000000; 3.026856; 10.325443; 1.570796; 3.026856; 10.325443; 3.141593; 3.026856; 10.325443; 4.712389; 3.026856; 
76; 90; 1164; 4; 0.138600; 1.895268; 1.057720; 0.168238; 0.363587; 0.113158; 0.070727; 5.834396; 1.846240; 0.184216; 3.129132; 0.502139; 4; 6.618279; 0.000000; 3.516144; 6.618279; 1.570796; 3.516144; 6.618279; 3.141593; 3.516144; 6.618279; 4.712389; 3.516144; 
77; 170; 1160; 4; 0.124811; 7.475516; 0.955346; 0.206051; 1.289052; 0.133880; 0.080709; 3.188860; 1.929763; 0.138920; 5.425794; 0.590450; 4; 5.367381; 0.000000; 4.019179; 5.367381; 1.570796; 4.019179; 5.367381; 3.141593; 4.019179; 5.367381; 4.712389; 4.019179; 
78; 156; 1160; 4; 0.059429; 2.441207; 1.606262; 0.257366; 0.311296; 0.123354; 0.025860; 2.819546; 1.573153; 0.167352; 2.132560; 0.366709; 4; 8.325100; 0.000000; 4.432700; 8.325100; 1.570796; 4.432700; 8.325100; 3.141593; 4.432700; 8.325100; 4.712389; 4.432700; 
79; 226; 1152; 4; 0.095528; 0.320607; 1.694006; 0.310014; 0.347987; 0.112035; 0.078157; 3.048660; 1.585163; 0.098896; 2.339751; 0.490227; 4; 3.843248; 0.000000; 4.101655; 3.843248; 1.570796; 4.101655; 3.843248; 3.141593; 4.101655; 3.843248; 4.712389; 4.101655; 
80; 30; 1130; 4; 0.158924; 1.467773; 1.562606; 0.170967; 0.676398; 0.170465; 0.054383; 4.625806; 2.221645; 0.150912; 1.514432; 0.720712; 4; 9.465617; 0.000000; 2.768361; 9.465617; 1.570796; 2.768361; 9.465617; 3.141593; 2.768361; 9.465617; 4.712389; 2.768361; 
81; 105; 1117; 4; 0.187008; 0.570182; 1.456309; 0.146116; 0.368156; 0.241237; 0.045524; 3.981722; 2.566916; 1.219873; 3.335823; 0.293187; 4; 5.214102; 0.000000; 3.197148; 5.214102; 1.570796; 3.197148; 5.214102; 3.141593; 3.197148; 5.214102; 4.712389; 3.197148; 
82; 56; 1116; 4; 0.141798; 5.557301; 1.416070; 0.118053; 0.827129; 0.106176; 0.061529; 4.403830; 3.055785; 0.269482; 3.154379; 0.842452; 4; 9.162247; 0.000000; 2.721273; 9.162247; 1.570796; 2.721273; 9.162247; 3.141593; 2.721273; 9.162247; 4.712389; 2.721273; 
83; 154; 1115; 4; 0.114202; 1.770372; 1.101660; 0.172231; 1.097397; 0.130758; 0.026986; 2.730266; 2.138604; 0.144417; 1.314548; 0.460465; 4; 2.901532; 0.000000; 4.373780; 2.901532; 1.570796; 4.373780; 2.901532; 3.141593; 4.373780; 2.901532; 4.712389; 4.373780; 
84; 222; 1114; 4; 0.087478; 3.358312; 0.842594; 0.106970; 0.439369; 0.096207; 0.088338; 4.142943; 1.107637; 0.237150; 2.996348; 0.305578; 4; 2.544845; 0.000000; 4.148084; 2.544845; 1.570796; 4.148084; 2.544845; 3.141593; 4.148084; 2.544845; 4.712389; 4.148084; 
85; 53; 1107; 4; 0.088533; 0.720903; 0.624516; 0.130826; 0.859084; 1.755618; 0.049362; 5.454809; 0.645946; 0.309494; 3.625994; 1.059376; 4; 2.516645; 0.000000; 3.202142; 2.516645; 1.570796; 3.202142; 2.516645; 3.141593; 3.202142; 2.516645; 4.712389; 3.202142; 
